Hora,Carga_kW,Irradiacao_W_m2
949,4.198625905775008,667.5884388878309
950,4.050733008292158,644.8409144537573
951,3.788883869191937,578.1485473496568
952,4.016142079906098,472.0563121793263
953,4.56700206633771,333.7942194439154
954,5.956420589467655,172.7846022744311
955,7.561565567914159,0
956,6.788289482361294,0
957,6.164180776428228,0
958,5.171076235287183,0
959,3.951740767209901,0
960,3.42477737497084,0
961,2.694757883770249,0
962,2.155446140553176,0
963,2.148306809173386,0
964,1.817216388720606,0
965,2.014737544701549,0
966,3.339836243611706,0
967,4.630072385182956,0
968,4.88866225875859,172.7846022744309
969,4.216706831748898,333.7942194439154
970,4.19418369738028,472.0563121793263
971,3.669617298990481,578.1485473496567
972,3.995156297838663,644.8409144537573
973,4.252845096152819,667.5884388878309
974,3.869544543696174,644.8409144537573
975,3.745883170015401,578.1485473496568
976,3.955521920694607,472.0563121793263
977,4.930434614680008,333.7942194439154
978,6.484322075833497,172.7846022744311
979,7.200735522487006,0
980,6.683987629120342,0
981,5.791587792485427,0
982,4.927154041929422,0
983,4.099363383181729,0
984,3.333345416135042,0
985,2.492510713226423,0
986,2.130413787717639,0
987,1.992647433287639,0
988,1.788581603246708,0
989,2.154310512811997,0
990,3.240007819091706,0
991,4.554727308739969,0
992,5.145857673921153,172.7846022744309
993,4.53055790439358,333.7942194439154
994,4.168907405035712,472.0563121793263
995,3.501795125407734,578.1485473496567
996,4.170866457940901,644.8409144537573
997,4.213836333428159,667.5884388878309
998,4.062315101997592,644.8409144537573
999,3.835174810592279,578.1485473496568
1000,3.850238227762137,472.0563121793263
1001,4.619595666924664,333.7942194439154
1002,5.944311073224871,172.7846022744311
1003,7.091269772685952,0
1004,6.886349721075761,0
1005,6.034368630353065,0
1006,5.317300319531486,0
1007,4.181761611538573,0
1008,3.257132802194256,0
1009,2.542864416267425,0
1010,2.133087105110972,0
1011,1.953945163444744,0
1012,1.759650388574971,0
1013,2.11015811836133,0
1014,3.463535990679412,0
1015,4.911715309272625,0
1016,5.312093827600253,172.7846022744309
1017,4.574401007228047,333.7942194439154
1018,4.216435314692506,472.0563121793263
1019,3.680138031487639,578.1485473496567
1020,4.112266855683873,644.8409144537573
1021,4.06732667673697,667.5884388878309
1022,4.014046680788923,644.8409144537573
1023,3.606420160609776,578.1485473496568
1024,4.052387096466744,472.0563121793263
1025,4.730380092953129,333.7942194439154
1026,6.137470398535854,172.7846022744311
1027,7.600389690149913,0
1028,7.247321715430601,0
1029,5.748537299685831,0
1030,4.995492672942285,0
1031,3.889494057770555,0
1032,3.190789449640299,0
1033,2.627805360795589,0
1034,2.158949893305148,0
1035,2.138796291240296,0
1036,1.800314188288718,0
1037,2.018561336804809,0
1038,3.249610858532596,0
1039,4.853176744800471,0
1040,4.893916516731941,172.7846022744309
1041,4.232795975473494,333.7942194439154
1042,4.159388676773474,472.0563121793263
1043,3.486178783383861,578.1485473496567
1044,3.916014278838947,644.8409144537573
1045,4.227624743300213,667.5884388878309
1046,4.157626105695529,644.8409144537573
1047,3.830228389749291,578.1485473496568
1048,3.998841711952858,472.0563121793263
1049,4.766121361304783,333.7942194439154
1050,6.099235538840561,172.7846022744311
1051,7.002737979008804,0
1052,6.905133774422661,0
1053,5.574523479740976,0
1054,5.315649297875206,0
1055,3.949634464565406,0
1056,3.254410246023349,0
1057,2.656589679732209,0
1058,2.282103270389893,0
1059,1.992169652704268,0
1060,1.756557090466443,0
1061,2.077088291981738,0
1062,3.332893260313745,0
1063,4.595998514393763,0
1064,4.920057029073234,172.7846022744309
1065,4.366639499410719,333.7942194439154
1066,4.063809628647988,472.0563121793263
1067,3.573413856691223,578.1485473496567
1068,3.875158524741411,644.8409144537573
1069,4.370272410920118,667.5884388878309
1070,4.165090337682979,644.8409144537573
1071,3.533428358908951,578.1485473496568
1072,4.042022636974689,472.0563121793263
1073,4.640504962270652,333.7942194439154
1074,6.110485581897866,172.7846022744311
1075,7.190435253187553,0
1076,6.645399842241301,0
1077,5.905461928306676,0
1078,5.365243307822409,0
1079,4.067873608418925,0
1080,3.212152995898198,0
1081,2.539241841711304,0
1082,2.105553818656382,0
1083,2.064020319748017,0
1084,1.80022072965945,0
1085,2.044138276716864,0
1086,3.188418445783623,0
1087,4.672777389002283,0
1088,5.35727400433044,172.7846022744309
1089,4.215170724052458,333.7942194439154
1090,3.93971216218651,472.0563121793263
1091,3.818000045354749,578.1485473496567
1092,3.991997571871214,644.8409144537573
1093,4.321792821301839,667.5884388878309
1094,4.191157621093087,644.8409144537573
1095,3.726330115015005,578.1485473496568
1096,4.034397669177158,472.0563121793263
1097,4.698209802659867,333.7942194439154
1098,6.190170571697894,172.7846022744311
1099,7.021649862263737,0
1100,6.986750823793241,0
1101,5.877823102826913,0
1102,5.265569773082292,0
1103,3.837176035964541,0
1104,3.141270004876904,0
1105,2.491495502443442,0
1106,2.178506592144321,0
1107,2.077597634042371,0
1108,1.789679447605033,0
1109,2.006810190546833,0
1110,3.433092865369824,0
1111,4.520863609476647,0
1112,4.984443305628082,172.7846022744309
1113,4.522582996950458,333.7942194439154
1114,4.196073943879323,472.0563121793263
1115,3.519919235244824,578.1485473496567
1116,3.900227487225243,644.8409144537573
1117,4.118573046548895,667.5884388878309
1118,3.957934261073249,644.8409144537573
1119,3.698698269545523,578.1485473496568
1120,3.997137920934889,472.0563121793263
1121,4.854099551052524,333.7942194439154
1122,6.183797753699558,172.7846022744311
1123,7.064814298526123,0
1124,6.783524219836866,0
1125,6.041941859948979,0
1126,5.031667836077147,0
1127,4.17566311558762,0
1128,3.274743016887993,0
1129,2.581304603603746,0
1130,2.259481146151109,0
1131,1.971196884914812,0
1132,1.890936067044255,0
1133,1.970331260446562,0
1134,3.290016919503266,0
1135,4.527287718707742,0
1136,4.92792772346169,172.7846022744309
1137,4.524554719856952,333.7942194439154
1138,3.91406200731854,472.0563121793263
1139,3.578685135559757,578.1485473496567
1140,3.989756796471089,644.8409144537573
1141,4.084120790283632,667.5884388878309
1142,3.974384332661802,644.8409144537573
1143,3.686228704372445,578.1485473496568
1144,4.044947701698012,472.0563121793263
1145,4.861855434958736,333.7942194439154
1146,6.14000436276459,172.7846022744311
1147,7.413310223480038,0
1148,7.184768610502216,0
1149,5.804568523307283,0
1150,4.9813310661523,0
1151,3.963636990602084,0
1152,3.347531279225101,0
1153,2.531006403079812,0
1154,2.130336705397579,0
1155,2.038679940299338,0
1156,1.8696273469168,0
1157,1.986160293790818,0
1158,3.291833330308748,0
1159,4.745031492606421,0
1160,5.266719442909619,172.7846022744309
1161,4.360093136484578,333.7942194439154
1162,3.800172515304419,472.0563121793263
1163,3.771421718513403,578.1485473496567
1164,4.060967231515703,644.8409144537573
1165,4.280325590123228,667.5884388878309
1166,3.915932984738196,644.8409144537573
1167,3.765560050830758,578.1485473496568
1168,3.808115449232583,472.0563121793263
1169,4.908316441436424,333.7942194439154
1170,6.004220024727394,172.7846022744311
1171,7.539446611068571,0
1172,7.142832690762665,0
1173,5.73073576561942,0
1174,5.125501782814489,0
1175,3.891232976145661,0
1176,3.18859955122925,0
1177,2.598712652592062,0
1178,2.275746726334984,0
1179,2.105007557022842,0
1180,1.794086210965068,0
1181,2.111413081114456,0
1182,3.170745347464436,0
1183,4.738925470018395,0
1184,5.214091542614644,172.7846022744309
1185,4.288947405386883,333.7942194439154
1186,3.987194734195523,472.0563121793263
1187,3.804236909620148,578.1485473496567
1188,4.155406491669174,644.8409144537573
1189,4.208808274010835,667.5884388878309
1190,3.837918847070753,644.8409144537573
1191,3.50912455021263,578.1485473496568
1192,4.1697987192892,472.0563121793263
1193,4.492168835704924,333.7942194439154
1194,6.066357373689875,172.7846022744311
1195,7.360885836642516,0
1196,7.222389918314854,0
1197,6.022847155002644,0
1198,5.14938820093696,0
1199,4.006642726113306,0
1200,3.384487183353536,0
1201,2.630302415519654,0
1202,2.120192166015359,0
1203,2.008611052548884,0
1204,1.879948773500691,0
1205,2.098974967269718,0
1206,3.209835095618121,0
1207,4.654597533121979,0
1208,5.319395272263998,172.7846022744309
1209,4.490592019926369,333.7942194439154
1210,4.151834340435883,472.0563121793263
1211,3.526741800319453,578.1485473496567
1212,4.164362211707726,644.8409144537573
1213,4.046457451946657,667.5884388878309
1214,3.892657868221386,644.8409144537573
1215,3.583942508122514,578.1485473496568
1216,4.158424515938108,472.0563121793263
1217,4.746179137982062,333.7942194439154
1218,6.346105339071074,172.7846022744311
1219,7.139936086557392,0
1220,6.593466617238504,0
1221,5.793004331329498,0
1222,5.241813780812163,0
1223,3.789834111462101,0
1224,3.273744025677821,0
1225,2.589834617670989,0
1226,2.142483241270375,0
1227,2.058904540926156,0
1228,1.776836768060648,0
1229,1.956470892836413,0
1230,3.108390933583676,0
1231,4.603214228477268,0
1232,5.037174478272044,172.7846022744309
1233,4.122327728292567,333.7942194439154
1234,3.902558935948029,472.0563121793263
1235,3.465239717647394,578.1485473496567
1236,4.126479325979888,644.8409144537573
1237,4.084448519784407,667.5884388878309
1238,3.784395797143483,644.8409144537573
1239,3.66891162070634,578.1485473496568
1240,3.895340001418143,472.0563121793263
1241,4.728856419831199,333.7942194439154
1242,6.392984353887893,172.7846022744311
1243,7.137899425686164,0
1244,6.659927512853662,0
1245,5.596218176834268,0
1246,4.802687563959052,0
1247,4.159632815628436,0
1248,3.368917832281225,0
1249,2.609967053117437,0
1250,2.074149049649912,0
1251,1.993994969999936,0
1252,1.771439654297609,0
1253,1.954486135122161,0
1254,3.345003644889265,0
1255,4.611699606127834,0
1256,4.881798816389868,172.7846022744309
1257,4.43308979498357,333.7942194439154
1258,3.792598294254157,472.0563121793263
1259,3.674375333913606,578.1485473496567
1260,4.021191189875458,644.8409144537573
1261,4.20234930942677,667.5884388878309
1262,3.93298720536762,644.8409144537573
1263,3.54612559044711,578.1485473496568
1264,3.774050280999776,472.0563121793263
1265,4.915863633555684,333.7942194439154
1266,6.193573828741101,172.7846022744311
1267,6.930296529300032,0
1268,6.664026131472829,0
1269,5.549152461308899,0
1270,4.801236899127099,0
1271,3.840784033999394,0
1272,3.393504399690602,0
1273,2.52551249962781,0
1274,2.179016511941467,0
1275,1.971055053853649,0
1276,1.732117148313768,0
1277,1.957780522102647,0
1278,3.389619939825872,0
1279,4.768417405121724,0
1280,5.268278181747053,172.7846022744309
1281,4.268329841126087,333.7942194439154
1282,4.145515202788901,472.0563121793263
1283,3.652794558649362,578.1485473496567
1284,3.82870611983655,644.8409144537573
1285,4.333466267464051,667.5884388878309
1286,3.974136625761742,644.8409144537573
1287,3.589120165017763,578.1485473496568
1288,3.783448292317755,472.0563121793263
1289,4.596460713749378,333.7942194439154
1290,6.128474239005386,172.7846022744311
1291,7.539420049131458,0
1292,7.01308142994377,0
1293,5.856477085934864,0
1294,5.201162866074728,0
1295,3.86238371889305,0
1296,3.305489109032322,0
1297,2.557513594584871,0
1298,2.109032213565186,0
1299,2.001100373004576,0
1300,1.742398222846134,0
1301,2.059630259273539,0
1302,3.163613117740227,0
1303,4.707214552454929,0
1304,5.245465530528286,172.7846022744309
1305,4.138533985978714,333.7942194439154
1306,3.8168309719106,472.0563121793263
1307,3.646337763701832,578.1485473496567
1308,3.788562156988101,644.8409144537573
1309,4.072361072371256,667.5884388878309
1310,4.039826077534126,644.8409144537573
1311,3.442418116973102,578.1485473496568
1312,4.043975967605857,472.0563121793263
1313,4.598660576632667,333.7942194439154
1314,6.118373797445932,172.7846022744311
1315,7.044899099191377,0
1316,7.088918329537258,0
1317,5.939088526219066,0
1318,5.072682073600313,0
1319,4.013234839924058,0
1320,3.076983404059314,0
1321,2.591974650321544,0
1322,2.249235075859233,0
1323,2.038502575518067,0
1324,1.864880188412969,0
1325,2.044961862995565,0
1326,3.289554494363401,0
1327,4.690702889430375,0
1328,5.166259695824851,172.7846022744309
1329,4.351216038079709,333.7942194439154
1330,3.849813757659875,472.0563121793263
1331,3.609124604373568,578.1485473496567
1332,4.026369016864256,644.8409144537573
1333,4.358274828270048,667.5884388878309
1334,3.963699918456796,644.8409144537573
1335,3.435520597870229,578.1485473496568
1336,4.108341935202897,472.0563121793263
1337,4.477014826764146,333.7942194439154
1338,6.013903250862206,172.7846022744311
1339,7.09046878492183,0
1340,6.484044417142019,0
1341,5.994543941074174,0
1342,5.206211832750061,0
1343,3.749749697550438,0
1344,3.241473640645099,0
1345,2.584658072577661,0
1346,2.063418205866266,0
1347,2.094509631439387,0
1348,1.726879569841976,0
1349,2.062359534705676,0
1350,3.339134540109641,0
1351,4.726162365584359,0
1352,5.058572061453082,172.7846022744309
1353,4.179615444901818,333.7942194439154
1354,3.864907223768814,472.0563121793263
1355,3.456093645777441,578.1485473496567
1356,3.743516942075391,644.8409144537573
1357,4.323873675493989,667.5884388878309
1358,4.134242723936631,644.8409144537573
1359,3.7054672204518,578.1485473496568
1360,3.889325547106008,472.0563121793263
1361,4.572863388670574,333.7942194439154
1362,6.01333126525361,172.7846022744311
1363,6.950684791237966,0
1364,6.968919314591909,0
1365,5.49321262139486,0
1366,5.157400505016896,0
1367,3.949531232657415,0
1368,3.175422974514757,0
1369,2.443076812198329,0
1370,2.096045049894546,0
1371,1.944418192985674,0
1372,1.777964943025628,0
1373,1.997571387383367,0
1374,3.315513528991043,0
1375,4.461102979499542,0
1376,4.774413306040088,172.7846022744309
1377,4.34208937349768,333.7942194439154
1378,3.976563248196042,472.0563121793263
1379,3.497412927857102,578.1485473496567
1380,3.90821928120792,644.8409144537573
1381,4.295804435643224,667.5884388878309
1382,4.054573748275573,644.8409144537573
1383,3.499879335434315,578.1485473496568
1384,3.964359313813686,472.0563121793263
1385,4.836829369351705,333.7942194439154
1386,6.130215065633678,172.7846022744311
1387,7.481125716718209,0
